EcoRegion,Stock,Area,Year,R,SSB,Landings,F,Method,Assessment_URL,Meeting,Fref,key,Fref_point,F_Fref,Meeting_comments,Blim,catch,biomass,Scientific_name,Species,Bref_point,Bref,B_Bref,asses_year,version,stk_updated
Western Med.,MUR,5,2013,6078,209,NA,0.97,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUR_5_EWG19_10,0.42,2.31,NA,NA,93,337,Mullus surmuletus,Striped red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUR,5,2014,6750,191,NA,1,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUR_5_EWG19_10,0.42,2.381,NA,NA,86,326,Mullus surmuletus,Striped red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUR,5,2015,9024,193,NA,1.05,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUR_5_EWG19_10,0.42,2.5,NA,NA,88,356,Mullus surmuletus,Striped red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUR,5,2016,13040,226,NA,0.96,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUR_5_EWG19_10,0.42,2.286,NA,NA,95,461,Mullus surmuletus,Striped red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUR,5,2017,27229,318,NA,0.67,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUR_5_EWG19_10,0.42,1.595,NA,NA,103,835,Mullus surmuletus,Striped red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUR,5,2018,2452,701,NA,0.39,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUR_5_EWG19_10,0.42,0.929,NA,NA,140,753,Mullus surmuletus,Striped red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,1,2004,6939,203,NA,1.52,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_1_EWG19_10,0.54,2.815,NA,NA,158,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,1,2005,9132,241,NA,1.51,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_1_EWG19_10,0.54,2.796,NA,NA,156,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,1,2006,10702,263,NA,1.41,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_1_EWG19_10,0.54,2.611,NA,NA,168,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,1,2007,10875,298,NA,1.28,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_1_EWG19_10,0.54,2.37,NA,NA,186,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,1,2008,10197,289,NA,1.26,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_1_EWG19_10,0.54,2.333,NA,NA,199,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,1,2009,9309,268,NA,1.44,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_1_EWG19_10,0.54,2.667,NA,NA,215,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,1,2010,8206,187,NA,1.74,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_1_EWG19_10,0.54,3.222,NA,NA,192,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,1,2011,6945,164,NA,1.88,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_1_EWG19_10,0.54,3.481,NA,NA,158,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,1,2012,6146,139,NA,1.66,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_1_EWG19_10,0.54,3.074,NA,NA,118,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,1,2013,6566,172,NA,1.3,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_1_EWG19_10,0.54,2.407,NA,NA,106,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,1,2014,8793,215,NA,1.09,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_1_EWG19_10,0.54,2.019,NA,NA,115,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,1,2015,12197,296,NA,1.12,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_1_EWG19_10,0.54,2.074,NA,NA,162,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,1,2016,12646,355,NA,1.34,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_1_EWG19_10,0.54,2.481,NA,NA,244,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,1,2017,8110,263,NA,1.63,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_1_EWG19_10,0.54,3.019,NA,NA,265,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,1,2018,3673,122,NA,2.1,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_1_EWG19_10,0.54,3.889,NA,NA,169,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,6,2003,259285,726,NA,2.035,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_6_EWG19_10,0.313,6.502,NA,NA,1238,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,6,2004,371204,556,NA,1.624,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_6_EWG19_10,0.313,5.188,NA,NA,793,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,6,2005,421640,777,NA,1.307,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_6_EWG19_10,0.313,4.176,NA,NA,715,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,6,2006,353499,1148,NA,1.08,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_6_EWG19_10,0.313,3.45,NA,NA,920,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,6,2007,257710,1275,NA,0.942,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_6_EWG19_10,0.313,3.01,NA,NA,1042,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,6,2008,211926,1051,NA,0.892,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_6_EWG19_10,0.313,2.85,NA,NA,942,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,6,2009,226005,973,NA,0.924,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_6_EWG19_10,0.313,2.952,NA,NA,880,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,6,2010,291302,903,NA,1.026,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_6_EWG19_10,0.313,3.278,NA,NA,808,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,6,2011,378647,927,NA,1.169,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_6_EWG19_10,0.313,3.735,NA,NA,813,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,6,2012,439939,1125,NA,1.299,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_6_EWG19_10,0.313,4.15,NA,NA,1038,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,6,2013,464825,1341,NA,1.371,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_6_EWG19_10,0.313,4.38,NA,NA,1275,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,6,2014,486290,1372,NA,1.376,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_6_EWG19_10,0.313,4.396,NA,NA,1378,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,6,2015,519961,1409,NA,1.354,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_6_EWG19_10,0.313,4.326,NA,NA,1443,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,6,2016,535441,1539,NA,1.352,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_6_EWG19_10,0.313,4.319,NA,NA,1515,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,6,2017,494659,1449,NA,1.39,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_6_EWG19_10,0.313,4.441,NA,NA,1583,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,6,2018,415681,1336,NA,1.462,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_6_EWG19_10,0.313,4.671,NA,NA,1597,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,7,2004,39712,264,NA,1.72,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_7_EWG19_10,0.62,2.774,NA,NA,154,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,7,2005,43373,302,NA,1.92,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_7_EWG19_10,0.62,3.097,NA,NA,194,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,7,2006,49184,270,NA,1.87,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_7_EWG19_10,0.62,3.016,NA,NA,171,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,7,2007,28835,325,NA,1.6,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_7_EWG19_10,0.62,2.581,NA,NA,185,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,7,2008,32826,294,NA,1.4,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_7_EWG19_10,0.62,2.258,NA,NA,163,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,7,2009,48831,256,NA,1.41,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_7_EWG19_10,0.62,2.274,NA,NA,140,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,7,2010,50588,343,NA,1.55,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_7_EWG19_10,0.62,2.5,NA,NA,193,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,7,2011,55876,383,NA,1.55,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_7_EWG19_10,0.62,2.5,NA,NA,219,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,7,2012,58289,402,NA,1.34,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_7_EWG19_10,0.62,2.161,NA,NA,212,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,7,2013,57935,484,NA,1.13,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_7_EWG19_10,0.62,1.823,NA,NA,230,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,7,2014,81282,563,NA,1.11,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_7_EWG19_10,0.62,1.79,NA,NA,268,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,7,2015,74194,659,NA,1.26,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_7_EWG19_10,0.62,2.032,NA,NA,327,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,7,2016,70053,677,NA,1.37,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_7_EWG19_10,0.62,2.21,NA,NA,367,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,7,2017,80662,636,NA,1.18,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_7_EWG19_10,0.62,1.903,NA,NA,308,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,7,2018,154809,721,NA,0.82,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_7_EWG19_10,0.62,1.323,NA,NA,278,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,9,2004,252072,591,NA,1.04,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_9_EWG19_10,0.58,1.793,NA,NA,552,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,9,2005,286258,716,NA,1.21,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_9_EWG19_10,0.58,2.086,NA,NA,867,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,9,2006,224716,770,NA,1.32,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_9_EWG19_10,0.58,2.276,NA,NA,990,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,9,2007,241236,660,NA,1.32,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_9_EWG19_10,0.58,2.276,NA,NA,984,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,9,2008,222320,672,NA,1.24,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_9_EWG19_10,0.58,2.138,NA,NA,756,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,9,2009,216486,672,NA,1.16,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_9_EWG19_10,0.58,2,NA,NA,801,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,9,2010,205963,668,NA,1.14,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_9_EWG19_10,0.58,1.966,NA,NA,795,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,9,2011,225949,634,NA,1.18,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_9_EWG19_10,0.58,2.034,NA,NA,804,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,9,2012,288639,638,NA,1.26,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_9_EWG19_10,0.58,2.172,NA,NA,816,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,9,2013,345889,744,NA,1.32,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_9_EWG19_10,0.58,2.276,NA,NA,924,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,9,2014,345765,883,NA,1.34,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_9_EWG19_10,0.58,2.31,NA,NA,1101,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,9,2015,388439,925,NA,1.33,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_9_EWG19_10,0.58,2.293,NA,NA,1200,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,9,2016,408237,1005,NA,1.36,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_9_EWG19_10,0.58,2.345,NA,NA,1409,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,9,2017,317679,1032,NA,1.44,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_9_EWG19_10,0.58,2.483,NA,NA,1477,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,9,2018,267222,816,NA,1.58,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_9_EWG19_10,0.58,2.724,NA,NA,1393,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,10,2002,153260,740,NA,1.05,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_10_EWG19_10,0.41,2.561,NA,NA,715,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,10,2003,120618,619,NA,0.89,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_10_EWG19_10,0.41,2.171,NA,NA,530,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
Western Med.,MUT,10,2004,134856,538,NA,0.8,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,MUT_10_EWG19_10,0.41,1.951,NA,NA,414,NA,Mullus barbatus,Red mullet,NA,NA,NA,2019,18_12_2019,updated
