Year,StockKeyLabel,F,SSB,FishingPressureDescription,StockSizeDescription,Landings,Catches,Discards,AssessmentYear,Flim,Fpa,Bpa,Blim,FMSY,MSYBtrigger,Ecoregion,landings
2021,gur.27.3-8,NA,1.068,F,B_index,2941,NA,NA,2023,NA,NA,NA,NA,NA,NA,Widely,NA
2022,gur.27.3-8,NA,0.972,F,B_index,2971,NA,NA,2023,NA,NA,NA,NA,NA,NA,Widely,NA
2009,gur.27.3-8,NA,1.302,F,B_index,3965,NA,NA,2023,NA,NA,NA,NA,NA,NA,Widely,NA
2010,gur.27.3-8,NA,1.152,F,B_index,4278,NA,NA,2023,NA,NA,NA,NA,NA,NA,Widely,NA
2011,gur.27.3-8,NA,0.946,F,B_index,4029,NA,NA,2023,NA,NA,NA,NA,NA,NA,Widely,NA
2012,gur.27.3-8,NA,1.114,F,B_index,3621,NA,NA,2023,NA,NA,NA,NA,NA,NA,Widely,NA
2000,gur.27.3-8,NA,0.705,F,B_index,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,Widely,NA
2001,gur.27.3-8,NA,0.807,F,B_index,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,Widely,NA
2002,gur.27.3-8,NA,0.813,F,B_index,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,Widely,NA
2003,gur.27.3-8,NA,0.89,F,B_index,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,Widely,NA
2004,gur.27.3-8,NA,1.071,F,B_index,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,Widely,NA
2005,gur.27.3-8,NA,1.027,F,B_index,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,Widely,NA
2006,gur.27.3-8,NA,1.045,F,B_index,5047,NA,NA,2023,NA,NA,NA,NA,NA,NA,Widely,NA
2007,gur.27.3-8,NA,1.145,F,B_index,5049,NA,NA,2023,NA,NA,NA,NA,NA,NA,Widely,NA
2008,gur.27.3-8,NA,1.215,F,B_index,4664,NA,NA,2023,NA,NA,NA,NA,NA,NA,Widely,NA
2013,gur.27.3-8,NA,1.244,F,B_index,4597,NA,NA,2023,NA,NA,NA,NA,NA,NA,Widely,NA
2014,gur.27.3-8,NA,0.985,F,B_index,4946,NA,NA,2023,NA,NA,NA,NA,NA,NA,Widely,NA
2015,gur.27.3-8,NA,1.062,F,B_index,3744,NA,NA,2023,NA,NA,NA,NA,NA,NA,Widely,NA
2016,gur.27.3-8,NA,1.082,F,B_index,3525,NA,NA,2023,NA,NA,NA,NA,NA,NA,Widely,NA
2017,gur.27.3-8,NA,1.09,F,B_index,3311,NA,NA,2023,NA,NA,NA,NA,NA,NA,Widely,NA
2018,gur.27.3-8,NA,0.888,F,B_index,4014,NA,NA,2023,NA,NA,NA,NA,NA,NA,Widely,NA
2019,gur.27.3-8,NA,0.92,F,B_index,3551,NA,NA,2023,NA,NA,NA,NA,NA,NA,Widely,NA
1978,had.27.1-2,0.623,81213,F,SSB,95422,95422,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1977,had.27.1-2,0.736,118837,F,SSB,110158,110158,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2012,had.27.1-2,0.22,475693,F,SSB,315627,315627,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1985,had.27.1-2,0.395,49172,F,SSB,45052,45052,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2011,had.27.1-2,0.256,355379,F,SSB,310618,310618,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1976,had.27.1-2,0.72,196370,F,SSB,137264,137264,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2006,had.27.1-2,0.369,151220,F,SSB,153157,153157,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1984,had.27.1-2,0.315,53224,F,SSB,20945,20945,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2021,had.27.1-2,NA,199478,F,SSB,NA,NA,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2007,had.27.1-2,0.385,153318,F,SSB,161525,161525,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2005,had.27.1-2,0.404,167067,F,SSB,158751,158751,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1980,had.27.1-2,0.471,62953,F,SSB,87889,87889,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2014,had.27.1-2,0.154,523850,F,SSB,177522,177522,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1982,had.27.1-2,0.379,68789,F,SSB,46955,46955,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2013,had.27.1-2,0.148,524196,F,SSB,193744,193744,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2017,had.27.1-2,0.35,410321,F,SSB,227588,227588,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2004,had.27.1-2,0.387,155628,F,SSB,158279,158279,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1950,had.27.1-2,0.755,214382,F,SSB,132125,132125,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1983,had.27.1-2,0.351,58404,F,SSB,24600,24600,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2020,had.27.1-2,0.438,204814,F,SSB,182468,182468,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1979,had.27.1-2,0.581,62597,F,SSB,103623,103623,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2009,had.27.1-2,0.26,183169,F,SSB,200061,200061,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1986,had.27.1-2,0.536,54896,F,SSB,100563,100563,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2008,had.27.1-2,0.316,162732,F,SSB,155604,155604,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2016,had.27.1-2,0.26,490750,F,SSB,233416,233416,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1968,had.27.1-2,0.482,168126,F,SSB,181726,181726,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1981,had.27.1-2,0.432,73027,F,SSB,77153,77153,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2019,had.27.1-2,0.432,235815,F,SSB,175402,175402,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1975,had.27.1-2,0.497,194928,F,SSB,175758,175758,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1951,had.27.1-2,0.683,126152,F,SSB,120077,120077,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1992,had.27.1-2,0.294,111069,F,SSB,59922,59922,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2015,had.27.1-2,0.189,498101,F,SSB,194756,194756,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1952,had.27.1-2,0.712,101678,F,SSB,127660,127660,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2010,had.27.1-2,0.245,247829,F,SSB,249200,249200,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1966,had.27.1-2,0.557,145730,F,SSB,161778,161778,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1974,had.27.1-2,0.503,153735,F,SSB,221157,221157,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1961,had.27.1-2,0.663,124828,F,SSB,193224,193224,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1967,had.27.1-2,0.441,151240,F,SSB,136397,136397,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2001,had.27.1-2,0.366,91443,F,SSB,89640,89640,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1953,had.27.1-2,0.536,120595,F,SSB,123920,123920,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2018,had.27.1-2,0.403,304651,F,SSB,191276,191276,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2003,had.27.1-2,0.424,137172,F,SSB,138926,138926,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1987,had.27.1-2,0.629,77856,F,SSB,154916,154916,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1962,had.27.1-2,0.792,125176,F,SSB,187408,187408,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1954,had.27.1-2,0.43,174506,F,SSB,156788,156788,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1956,had.27.1-2,0.471,367975,F,SSB,213924,213924,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1965,had.27.1-2,0.524,103158,F,SSB,118578,118578,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1959,had.27.1-2,0.444,125359,F,SSB,88211,88211,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1969,had.27.1-2,0.411,167896,F,SSB,130820,130820,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1973,had.27.1-2,0.534,125208,F,SSB,322226,322226,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2002,had.27.1-2,0.352,108769,F,SSB,114798,114798,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1970,had.27.1-2,0.383,155422,F,SSB,88257,88257,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1988,had.27.1-2,0.51,80012,F,SSB,95255,95255,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1990,had.27.1-2,0.211,85934,F,SSB,27182,27182,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1991,had.27.1-2,0.239,100651,F,SSB,36216,36216,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1989,had.27.1-2,0.372,84555,F,SSB,58518,58518,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1958,had.27.1-2,0.517,181939,F,SSB,112672,112672,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1964,had.27.1-2,0.632,84476,F,SSB,99158,99158,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1972,had.27.1-2,0.654,128495,F,SSB,266153,266153,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1971,had.27.1-2,0.326,127612,F,SSB,78905,78905,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1957,had.27.1-2,0.425,253534,F,SSB,123583,123583,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1993,had.27.1-2,0.317,125691,F,SSB,82379,82379,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1963,had.27.1-2,0.759,94296,F,SSB,146224,146224,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1960,had.27.1-2,0.539,112870,F,SSB,154651,154651,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2000,had.27.1-2,0.341,78276,F,SSB,68944,68944,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1996,had.27.1-2,0.366,216099,F,SSB,178128,178128,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1997,had.27.1-2,0.445,187239,F,SSB,154359,154359,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1995,had.27.1-2,0.298,186377,F,SSB,142448,142448,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1999,had.27.1-2,0.462,94965,F,SSB,83195,83195,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1998,had.27.1-2,0.452,131142,F,SSB,100630,100630,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1994,had.27.1-2,0.372,154194,F,SSB,135186,135186,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
1955,had.27.1-2,0.445,313687,F,SSB,202286,202286,NA,2021,0.77,0.47,80000,50000,0.35,80000,Arctic Ocean,NA
2016,had.27.46a20,0.374,118145,F,SSB,35111,42930,7782,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2013,had.27.46a20,0.293,114401,F,SSB,43230,46703,3305,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2014,had.27.46a20,0.371,88570,F,SSB,40589,45926,5271,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2015,had.27.46a20,0.449,79159,F,SSB,35215,41477,6241,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1983,had.27.46a20,0.734,259824,F,SSB,188754,253237,51584,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1984,had.27.46a20,0.776,218557,F,SSB,158205,247297,79012,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1985,had.27.46a20,0.819,257798,F,SSB,182946,247317,58373,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1986,had.27.46a20,0.884,236425,F,SSB,185137,223843,36063,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1987,had.27.46a20,0.934,167168,F,SSB,135022,195106,55674,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1988,had.27.46a20,0.892,152660,F,SSB,126227,180062,49833,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2017,had.27.46a20,0.337,116902,F,SSB,33799,40860,7053,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2018,had.27.46a20,0.367,104240,F,SSB,34441,39687,5215,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2019,had.27.46a20,0.34,85379,F,SSB,30620,36320,5515,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2020,had.27.46a20,0.277,111103,F,SSB,28942,38928,8910,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2021,had.27.46a20,0.186,224921,F,SSB,26457,44122,16308,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2022,had.27.46a20,0.119,395652,F,SSB,37392,56849,19027,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2023,had.27.46a20,NA,529443,F,SSB,NA,NA,NA,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2010,had.27.46a20,0.305,89799,F,SSB,31926,41344,9417,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2011,had.27.46a20,0.294,124626,F,SSB,30273,42882,12609,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2012,had.27.46a20,0.287,145632,F,SSB,37839,42912,5054,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1972,had.27.46a20,0.798,424096,F,SSB,234019,407970,144366,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1973,had.27.46a20,0.769,399151,F,SSB,207489,344861,126105,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1974,had.27.46a20,0.789,315460,F,SSB,167528,396836,181802,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1975,had.27.46a20,0.891,274399,F,SSB,160271,495078,293321,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1976,had.27.46a20,0.881,390777,F,SSB,184421,402360,169776,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1977,had.27.46a20,0.876,317479,F,SSB,156639,240394,48732,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1978,had.27.46a20,0.897,153749,F,SSB,102970,146733,32860,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1979,had.27.46a20,0.843,130670,F,SSB,97896,149190,35054,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1980,had.27.46a20,0.768,178492,F,SSB,111371,202674,68831,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1981,had.27.46a20,0.633,280800,F,SSB,147806,226530,61683,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1982,had.27.46a20,0.646,328712,F,SSB,195456,256136,41297,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1996,had.27.46a20,0.794,211447,F,SSB,92615,204822,107207,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1997,had.27.46a20,0.71,234682,F,SSB,95391,169954,67879,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1998,had.27.46a20,0.776,194014,F,SSB,95472,161971,61399,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1999,had.27.46a20,0.894,138994,F,SSB,76009,123405,43562,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2000,had.27.46a20,0.791,116634,F,SSB,54504,126824,64185,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2001,had.27.46a20,0.562,296282,F,SSB,47592,173353,117882,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1989,had.27.46a20,0.89,137670,F,SSB,92840,127703,32453,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1990,had.27.46a20,0.859,82458,F,SSB,61605,86743,22548,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1991,had.27.46a20,0.955,68151,F,SSB,55208,97204,36610,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1992,had.27.46a20,0.851,101708,F,SSB,81566,134969,42477,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1993,had.27.46a20,0.914,162404,F,SSB,98631,180145,70748,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1994,had.27.46a20,0.866,182443,F,SSB,95141,169385,70668,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1995,had.27.46a20,0.711,177369,F,SSB,89859,168815,71262,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2009,had.27.46a20,0.328,89586,F,SSB,34361,46519,12159,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2005,had.27.46a20,0.392,137388,F,SSB,51528,64085,12389,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2002,had.27.46a20,0.449,375280,F,SSB,65405,155174,86051,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2003,had.27.46a20,0.306,273645,F,SSB,47282,74406,25975,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2004,had.27.46a20,0.322,190954,F,SSB,51896,72470,20020,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2006,had.27.46a20,0.506,100297,F,SSB,43334,66962,23094,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2007,had.27.46a20,0.488,112035,F,SSB,34672,67371,32651,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
2008,had.27.46a20,0.381,116241,F,SSB,32692,49927,17234,2023,0.43,0.24,189734,136541,0.24,189734,Greater North Sea,NA
1980,had.27.5a,0.408,92031,F/Harvest rate,SSB,53870,53870,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
1984,had.27.5a,0.501,60730,F/Harvest rate,SSB,48236,48236,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
1981,had.27.5a,0.394,108184,F/Harvest rate,SSB,67126,67126,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
1982,had.27.5a,0.442,100781,F/Harvest rate,SSB,69378,69378,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
1983,had.27.5a,0.506,79235,F/Harvest rate,SSB,65869,65869,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
1979,had.27.5a,0.631,74593,F/Harvest rate,SSB,59327,59327,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2006,had.27.5a,0.616,112691,F/Harvest rate,SSB,97722,97722,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2007,had.27.5a,0.685,129714,F/Harvest rate,SSB,109826,109826,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2008,had.27.5a,0.568,129670,F/Harvest rate,SSB,102888,102888,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2009,had.27.5a,0.553,114051,F/Harvest rate,SSB,82268,82268,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2010,had.27.5a,0.579,89647,F/Harvest rate,SSB,64237,64237,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2011,had.27.5a,0.474,77616,F/Harvest rate,SSB,49440,49440,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2012,had.27.5a,0.389,76409,F/Harvest rate,SSB,46032,46032,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2013,had.27.5a,0.359,82687,F/Harvest rate,SSB,43987,43987,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2014,had.27.5a,0.289,69159,F/Harvest rate,SSB,33649,33649,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2015,had.27.5a,0.318,79305,F/Harvest rate,SSB,39515,39515,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2016,had.27.5a,0.338,72720,F/Harvest rate,SSB,38090,38090,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2017,had.27.5a,0.354,72025,F/Harvest rate,SSB,36459,36459,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2018,had.27.5a,0.381,79420,F/Harvest rate,SSB,48491,48491,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2019,had.27.5a,0.427,90938,F/Harvest rate,SSB,57580,57580,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2020,had.27.5a,0.397,91543,F/Harvest rate,SSB,54473,54473,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2021,had.27.5a,0.381,91525,F/Harvest rate,SSB,57322,57322,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2022,had.27.5a,0.4,92722,F/Harvest rate,SSB,58559,58559,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2023,had.27.5a,NA,113562,F/Harvest rate,SSB,NA,NA,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
1997,had.27.5a,0.655,46671,F/Harvest rate,SSB,44141,44141,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
1985,had.27.5a,0.546,49712,F/Harvest rate,SSB,50953,50953,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
1986,had.27.5a,0.647,40935,F/Harvest rate,SSB,48862,48862,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
1987,had.27.5a,0.548,35169,F/Harvest rate,SSB,40983,40983,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
1988,had.27.5a,0.589,53206,F/Harvest rate,SSB,54126,54126,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
1989,had.27.5a,0.515,81268,F/Harvest rate,SSB,62732,62732,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
1990,had.27.5a,0.546,85581,F/Harvest rate,SSB,67075,67075,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
1991,had.27.5a,0.523,67153,F/Harvest rate,SSB,54715,54715,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
1992,had.27.5a,0.672,49220,F/Harvest rate,SSB,47199,47199,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
1993,had.27.5a,0.693,56528,F/Harvest rate,SSB,48894,48894,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
1994,had.27.5a,0.738,72078,F/Harvest rate,SSB,61608,61608,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
1995,had.27.5a,0.607,68335,F/Harvest rate,SSB,61510,61510,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
1996,had.27.5a,0.743,53650,F/Harvest rate,SSB,57223,57223,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2001,had.27.5a,0.586,55392,F/Harvest rate,SSB,40220,40220,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
1998,had.27.5a,0.724,51066,F/Harvest rate,SSB,41502,41502,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
1999,had.27.5a,0.757,48358,F/Harvest rate,SSB,45603,45603,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2000,had.27.5a,0.682,47499,F/Harvest rate,SSB,41390,41390,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2005,had.27.5a,0.505,140338,F/Harvest rate,SSB,97443,97443,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2002,had.27.5a,0.5,81469,F/Harvest rate,SSB,50508,50508,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2003,had.27.5a,0.476,128093,F/Harvest rate,SSB,61036,61036,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
2004,had.27.5a,0.456,154515,F/Harvest rate,SSB,84824,84824,0,2023,NA,NA,49400,35500,0.35,49400,Iceland,NA
1957,had.27.5b,0.494,50113,F,SSB,20995,20995,NA,2023,1.43,0.54,23030,16458,0.27,23030,Iceland,NA
2019,had.27.5b,0.629,30089,F,SSB,9218,9218,NA,2023,1.43,0.54,23030,16458,0.27,23030,Iceland,NA
2020,had.27.5b,0.816,26223,F,SSB,7329,7329,NA,2023,1.43,0.54,23030,16458,0.27,23030,Iceland,NA
2021,had.27.5b,0.439,29390,F,SSB,6882,6882,NA,2023,1.43,0.54,23030,16458,0.27,23030,Iceland,NA
2022,had.27.5b,0.291,42627,F,SSB,8444,8444,NA,2023,1.43,0.54,23030,16458,0.27,23030,Iceland,NA
2023,had.27.5b,0.215,42189,F,SSB,6478,6478,NA,2023,1.43,0.54,23030,16458,0.27,23030,Iceland,NA
1982,had.27.5b,0.36,39540,F,SSB,11937,11937,NA,2023,1.43,0.54,23030,16458,0.27,23030,Iceland,NA
1983,had.27.5b,0.329,37055,F,SSB,12894,12894,NA,2023,1.43,0.54,23030,16458,0.27,23030,Iceland,NA
1984,had.27.5b,0.295,41018,F,SSB,12378,12378,NA,2023,1.43,0.54,23030,16458,0.27,23030,Iceland,NA
1985,had.27.5b,0.312,49242,F,SSB,15143,15143,NA,2023,1.43,0.54,23030,16458,0.27,23030,Iceland,NA
1986,had.27.5b,0.295,53944,F,SSB,14477,14477,NA,2023,1.43,0.54,23030,16458,0.27,23030,Iceland,NA
1987,had.27.5b,0.329,53793,F,SSB,14882,14882,NA,2023,1.43,0.54,23030,16458,0.27,23030,Iceland,NA
1988,had.27.5b,0.28,48430,F,SSB,12178,12178,NA,2023,1.43,0.54,23030,16458,0.27,23030,Iceland,NA
1989,had.27.5b,0.312,41220,F,SSB,14325,14325,NA,2023,1.43,0.54,23030,16458,0.27,23030,Iceland,NA
1990,had.27.5b,0.355,34132,F,SSB,11726,11726,NA,2023,1.43,0.54,23030,16458,0.27,23030,Iceland,NA
