Stockid,Status,Assessment Url,DOWNLOAD URL DUMMY,Meeting,Method,Stock Long,Common Name,F Gsa Lib,F Subname,Area,Areaw,Asses Year,Bref,F Division,F Divname,F Subarea,Fref,ID,Scientific Name,Smu Name,Stock,Version,Year,B Bref,Biomass,Bref Point,Catch,F,F Fref,Fref Point,Landings,LOGR,LOGSSB,LOGTC,Number of Records,R,SSB,TC
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1974,Psetta maxima,Black Sea,TUR,25_01_2018,1974,,"9287,270704",,,"0,333937977","1,284","0,26","1871,321229","1319,093451","5920,641006","1871,321229",1,"1319,093451","5920,641006","1871,321229"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1975,Psetta maxima,Black Sea,TUR,25_01_2018,1975,,"10067,82526",,,"0,259343977","0,997","0,26","1507,035869","1498,4702","6504,828329","1507,035869",1,"1498,4702","6504,828329","1507,035869"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1976,Psetta maxima,Black Sea,TUR,25_01_2018,1976,,"11534,52511",,,"0,232166614","0,893","0,26","1583,036315","1613,401561","7546,204495","1583,036315",1,"1613,401561","7546,204495","1583,036315"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1977,Psetta maxima,Black Sea,TUR,25_01_2018,1977,,"13006,44132",,,"0,232817592","0,895","0,26","1924,843606","1438,563032","8809,623654","1924,843606",1,"1438,563032","8809,623654","1924,843606"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1978,Psetta maxima,Black Sea,TUR,25_01_2018,1978,,"14153,25625",,,"0,24756057","0,952","0,26","2369,418866","1211,724705","9949,723094","2369,418866",1,"1211,724705","9949,723094","2369,418866"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1979,Psetta maxima,Black Sea,TUR,25_01_2018,1979,,"14587,20422",,,"0,323324117","1,244","0,26","3361,020745","798,0729426","10352,67273","3361,020745",1,"798,0729426","10352,67273","3361,020745"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1980,Psetta maxima,Black Sea,TUR,25_01_2018,1980,,"13485,90035",,,"0,282098212","1,085","0,26","3027,522781","445,2785316","10128,41379","3027,522781",1,"445,2785316","10128,41379","3027,522781"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1981,Psetta maxima,Black Sea,TUR,25_01_2018,1981,,"12363,45225",,,"0,295969166","1,138","0,26","3134,735251","278,7457288","9490,057969","3134,735251",1,"278,7457288","9490,057969","3134,735251"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1982,Psetta maxima,Black Sea,TUR,25_01_2018,1982,,"10812,9525",,,"0,367401509","1,413","0,26","3263,64517","211,6639764","8183,702864","3263,64517",1,"211,6639764","8183,702864","3263,64517"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1983,Psetta maxima,Black Sea,TUR,25_01_2018,1983,,"8701,058814",,,"0,499249155","1,92","0,26","2965,497238","218,634197","6352,476399","2965,497238",1,"218,634197","6352,476399","2965,497238"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1984,Psetta maxima,Black Sea,TUR,25_01_2018,1984,,"6440,104206",,,"0,445690729","1,714","0,26","1777,387734","211,6004867","4873,657691","1777,387734",1,"211,6004867","4873,657691","1777,387734"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1985,Psetta maxima,Black Sea,TUR,25_01_2018,1985,,"5176,580592",,,"0,221153113","0,851","0,26","758,7709855","225,6307921","4222,995545","758,7709855",1,"225,6307921","4222,995545","758,7709855"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1986,Psetta maxima,Black Sea,TUR,25_01_2018,1986,,"4890,745379",,,"0,141606952","0,545","0,26","476,1819361","252,6234399","4069,193087","476,1819361",1,"252,6234399","4069,193087","476,1819361"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1987,Psetta maxima,Black Sea,TUR,25_01_2018,1987,,"4863,920116",,,"0,196282565","0,755","0,26","880,0687241","287,0338061","3761,977391","880,0687241",1,"287,0338061","3761,977391","880,0687241"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1988,Psetta maxima,Black Sea,TUR,25_01_2018,1988,,"4475,619245",,,"0,283087285","1,089","0,26","1154,589329","329,3760147","3141,325112","1154,589329",1,"329,3760147","3141,325112","1154,589329"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1989,Psetta maxima,Black Sea,TUR,25_01_2018,1989,,"4249,259451",,,"0,423259421","1,628","0,26","1315,405155","472,0571223","2560,095906","1315,405155",1,"472,0571223","2560,095906","1315,405155"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1990,Psetta maxima,Black Sea,TUR,25_01_2018,1990,,"3688,960537",,,"0,508840841","1,957","0,26","1127,434526","734,2870291","1998,795444","1127,434526",1,"734,2870291","1998,795444","1127,434526"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1991,Psetta maxima,Black Sea,TUR,25_01_2018,1991,,"3807,012348",,,"0,493713445","1,899","0,26","850,8194977","1137,399733","1818,741396","850,8194977",1,"1137,399733","1818,741396","850,8194977"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1992,Psetta maxima,Black Sea,TUR,25_01_2018,1992,,"5682,803705",,,"0,340241371","1,309","0,26","882,8894548","1375,262636","2770,269813","882,8894548",1,"1375,262636","2770,269813","882,8894548"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1993,Psetta maxima,Black Sea,TUR,25_01_2018,1993,,"5902,905699",,,"0,352854319","1,357","0,26","1127,88559","1318,038598","3019,057574","1127,88559",1,"1318,038598","3019,057574","1127,88559"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1994,Psetta maxima,Black Sea,TUR,25_01_2018,1994,,"6484,046148",,,"0,570815066","2,195","0,26","1624,085229","1128,224007","3566,71399","1624,085229",1,"1128,224007","3566,71399","1624,085229"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1995,Psetta maxima,Black Sea,TUR,25_01_2018,1995,,"6768,264625",,,"0,719556665","2,768","0,26","2101,486016","928,5275018","3887,4162","2101,486016",1,"928,5275018","3887,4162","2101,486016"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1996,Psetta maxima,Black Sea,TUR,25_01_2018,1996,,"6456,870263",,,"0,754002195","2,9","0,26","1976,138565","671,7592383","3624,965319","1976,138565",1,"671,7592383","3624,965319","1976,138565"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1997,Psetta maxima,Black Sea,TUR,25_01_2018,1997,,"6027,574681",,,"0,677117812","2,604","0,26","1645,829843","712,7993755","3489,103132","1645,829843",1,"712,7993755","3489,103132","1645,829843"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1998,Psetta maxima,Black Sea,TUR,25_01_2018,1998,,"6406,702583",,,"0,584890868","2,25","0,26","1745,157346","821,14524","3655,908848","1745,157346",1,"821,14524","3655,908848","1745,157346"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_1999,Psetta maxima,Black Sea,TUR,25_01_2018,1999,,"6311,319208",,,"0,6211703","2,389","0,26","1878,070126","784,3850226","3408,065134","1878,070126",1,"784,3850226","3408,065134","1878,070126"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_2000,Psetta maxima,Black Sea,TUR,25_01_2018,2000,,"5553,035532",,,"1,026121335","3,947","0,26","1912,18147","680,7533142","2657,390752","1912,18147",1,"680,7533142","2657,390752","1912,18147"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_2001,Psetta maxima,Black Sea,TUR,25_01_2018,2001,,"4950,282873",,,"1,2167459","4,68","0,26","1624,410078","615,6015994","2443,776823","1624,410078",1,"615,6015994","2443,776823","1624,410078"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_2002,Psetta maxima,Black Sea,TUR,25_01_2018,2002,,"4492,658953",,,"0,818829007","3,149","0,26","1290,648391","684,5762269","2468,584035","1290,648391",1,"684,5762269","2468,584035","1290,648391"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_2003,Psetta maxima,Black Sea,TUR,25_01_2018,2003,,"4382,611243",,,"0,734937366","2,827","0,26","1233,239838","905,1493883","2251,60821","1233,239838",1,"905,1493883","2251,60821","1233,239838"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_2004,Psetta maxima,Black Sea,TUR,25_01_2018,2004,,"5193,691526",,,"0,783189966","3,012","0,26","1253,506371","1300,884895","2281,070205","1253,506371",1,"1300,884895","2281,070205","1253,506371"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_2005,Psetta maxima,Black Sea,TUR,25_01_2018,2005,,"5797,603955",,,"0,760081207","2,923","0,26","1363,895196","1484,895978","2541,9836","1363,895196",1,"1484,895978","2541,9836","1363,895196"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_2006,Psetta maxima,Black Sea,TUR,25_01_2018,2006,,"7299,783725",,,"0,862000007","3,315","0,26","1699,008288","1404,02726","3276,725895","1699,008288",1,"1404,02726","3276,725895","1699,008288"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_2007,Psetta maxima,Black Sea,TUR,25_01_2018,2007,,"6951,41142",,,"0,744032918","2,862","0,26","1815,833736","1133,6525","3552,47563","1815,833736",1,"1133,6525","3552,47563","1815,833736"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_2008,Psetta maxima,Black Sea,TUR,25_01_2018,2008,,"6296,190204",,,"0,805107073","3,097","0,26","1996,997337","850,8194977","3483,873401","1996,997337",1,"850,8194977","3483,873401","1996,997337"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_2009,Psetta maxima,Black Sea,TUR,25_01_2018,2009,,"5612,210784",,,"0,698954243","2,688","0,26","2008,412725","692,0789232","3170,675704","2008,412725",1,"692,0789232","3170,675704","2008,412725"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_2010,Psetta maxima,Black Sea,TUR,25_01_2018,2010,,"4464,890639",,,"0,724002814","2,785","0,26","1640,735671","605,3458817","2423,577419","1640,735671",1,"605,3458817","2423,577419","1640,735671"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_2011,Psetta maxima,Black Sea,TUR,25_01_2018,2011,,"3760,848967",,,"0,758630838","2,918","0,26","1338,225819","795,3641022","1931,785531","1338,225819",1,"795,3641022","1931,785531","1338,225819"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_2012,Psetta maxima,Black Sea,TUR,25_01_2018,2012,,"3882,365842",,,"0,951532915","3,66","0,26","1354,516713","793,4575172","1860,126918","1354,516713",1,"793,4575172","1860,126918","1354,516713"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_2013,Psetta maxima,Black Sea,TUR,25_01_2018,2013,,"3251,91717",,,"1,080621134","4,156","0,26","998,9452776","1007,774789","1527,977126","998,9452776",1,"1007,774789","1527,977126","998,9452776"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_2014,Psetta maxima,Black Sea,TUR,25_01_2018,2014,,"3141,63926",,,"0,741329562","2,851","0,26","866,1862892","989,3023522","1661,207456","866,1862892",1,"989,3023522","1661,207456","866,1862892"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_2015,Psetta maxima,Black Sea,TUR,25_01_2018,2015,,"3572,068076",,,"0,731754649","2,814","0,26","826,9134217","881,3016832","1795,609863","826,9134217",1,"881,3016832","1795,609863","826,9134217"
TUR_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,SAM,Turbot in SA 29,Turbot,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Fmsy,TUR_29_EWG17_11_2016,Psetta maxima,Black Sea,TUR,25_01_2018,2016,,"3925,700164",,,"0,973537436","3,744","0,26","1100,368057","901,8967088","1992,608772","1100,368057",1,"901,8967088","1992,608772","1100,368057"
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_1994,Merlangius merlangus,Black Sea,WHG,25_01_2018,1994,,30391,,15892,"1,3","2,063","0,63",15892,3547256,"15065,5",15892,1,3547256,"15065,5",15892
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_1995,Merlangius merlangus,Black Sea,WHG,25_01_2018,1995,,35452,,18143,"0,139","0,221","0,63",18143,3895147,"16134,3",18143,1,3895147,"16134,3",18143
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_1996,Merlangius merlangus,Black Sea,WHG,25_01_2018,1996,,32501,,20952,"2,84","4,508","0,63",20952,2541882,"18835,7",20952,1,2541882,"18835,7",20952
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_1997,Merlangius merlangus,Black Sea,WHG,25_01_2018,1997,,25830,,13263,"0,75","1,19","0,63",13263,2756776,"13757,8",13263,1,2756776,"13757,8",13263
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_1998,Merlangius merlangus,Black Sea,WHG,25_01_2018,1998,,24398,,12730,"1,2","1,905","0,63",12730,1967223,15656,12730,1,1967223,15656,12730
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_1999,Merlangius merlangus,Black Sea,WHG,25_01_2018,1999,,25116,,12974,"1,1","1,746","0,63",12974,1820303,"15568,6",12974,1,1820303,"15568,6",12974
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_2000,Merlangius merlangus,Black Sea,WHG,25_01_2018,2000,,31102,,16024,"0,91","1,444","0,63",16024,1272575,"19880,1",16024,1,1272575,"19880,1",16024
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_2001,Merlangius merlangus,Black Sea,WHG,25_01_2018,2001,,18335,,8787,"0,6","0,952","0,63",8787,1279647,"12741,4",8787,1,1279647,"12741,4",8787
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_2002,Merlangius merlangus,Black Sea,WHG,25_01_2018,2002,,20343,,8578,"0,69","1,095","0,63",8578,797083,"16058,9",8578,1,797083,"16058,9",8578
